"DATETIME","Solar01","Solar02","Solar03","Solar04","Solar05","Solar06","Solar07","Solar08","Solar09","Solar10","Solar11","Solar12","Solar13","Solar14","Solar15","Solar16","Solar17","Solar18","Solar19","Solar20","Solar21","Solar22","Solar23","Solar24","Solar25","Solar26","Solar27","Solar28","Solar29","Solar30","Solar31","Solar32","Solar33","Solar34","Solar35","Solar36","Solar37","Solar38","Solar39","Solar40","Solar41","Solar42","Solar43","Solar44","Solar45","Solar46","Solar47","Solar48","Solar49","Solar50","Solar51","Solar52","Solar53","Solar54","Solar55","Solar56","Solar57","Solar58","Solar59","Solar60","Solar61","Solar62","Solar63","Solar64","Solar65","Solar66","Solar67","Solar68","Solar69","Solar70","Solar71","Solar72","Solar73","Solar74","Solar75"
2024-01-22 15:00:00,304.772098540225,225.189682037505,137.13231995137,2.61760587557424,0.0634146160098454,3.26219416238513,0.114856571881291,1.35382880010991,6.93033411715834,3.84212344435961,1.06967594594876,0.828042190292614,0.142591861087118,6.31502496818145,5.68012949693711,2.93937056371548,1.62412165882235,6.66085492447582,0.0539288828826682,3.98876230682682,9.9321900867693,4.78553704718966,0.158388146433045,0.779900793466068,1.04565114246072,0.968345968381586,0.503885025822455,4.28249838718313,4.60100013273851,2.83446880961311,76.1606836910465,111.373663223718,81.9417472568336,83.1974730786245,30.018455992249,0,15.7087021336972,15.3484126419709,0.963487695699927,0.963487695699927,0.963487695699927,0.8185599576375,0.8185599576375,0.8185599576375,0.8185599576375,0.8185599576375,0.8185599576375,0.8185599576375,0.5040490619385,2.54022133633745,9.62132650030447,5.76164425188087,9.89433806459989,4.98080436652145,11.6975848044148,11.7291790596183,3.70542836376393,4.33890876580058,7.1249453205775,9.76806889454813,0.9889181408925,84.9363760925335,40.0540829001152,18.7560282789992,35.7258400652613,75.8971573955081,26.7004886423919,66.2124449542343,115.310919036898,105.426065603096,76.1190203419398,18.9686030073863,23.0887287211374,18.9368647769127,0
2024-01-22 16:00:00,307.945651745073,163.157816353865,104.760342655967,1.6811122746535,0.040726944557,2.39277153998858,0.073764654418,0.8694732216495,4.4508876834825,3.29112424986262,0.686980946756,0.5317958303125,0.091577166057,4.055715983761,3.6479653060175,2.48390869245303,1.043064153261,4.27781931486,0.0346348958865,3.41673362270736,6.3787779607565,3.74895271465739,0.101722058165,0.5008778476325,0.671551430641,0.6219035144855,0.425806943529854,3.35487611856948,3.6043879229602,2.39526169364146,54.1245554163875,78.440288221396,59.6722376871487,60.182462041884,22.8137205457059,8.35278150757131,12.9095622106878,10.9834746079795,0.641230213648582,0.641230213648582,0.641230213648582,0.6727004310325,0.6727004310325,0.6727004310325,0.6727004310325,0.6727004310325,0.6727004310325,0.6727004310325,0.4142323577691,1.69059415858036,6.867430396177,3.83454857917702,7.062298319544,3.31487600966836,8.37090640387418,8.39351556274164,2.46607469089658,2.88767506561135,5.2542623391635,6.972170961691,0.5958513096705,70.6260193183716,32.3461313336882,15.1466444887478,28.8508094827446,71.4418269823198,21.5622840361669,49.6220838799674,73.5049442484999,82.8939343997682,64.2036639158901,19.3314886251376,13.7667122830696,17.7904126163669,13.9174368000555
2024-01-22 17:00:00,191.489582621025,76.3755285068045,44.5381950600321,0.611079693771217,0.0148041324683436,1.18695802216412,0.0268132492472473,0.316051127600839,1.61788544622528,1.75141446077579,0.249715686988749,0.193306323459659,0.0332880482965255,1.4742416189249,1.32602536766836,1.23645065554594,0.379150954382176,1.55497556965495,0.0125896895116555,1.8182591178921,2.31866826604255,1.71765097521801,0.0369756887094636,0.182067721688095,0.244107100266285,0.226060219128061,0.211959995173396,1.53709760442341,1.65141598258394,1.19232357465695,26.2808453349161,31.2506664541514,26.4854346896843,35.2299027044896,12.3645406859534,6.33879668909396,5.54786524061434,5.22185354216855,0.291299686625669,0.291299686625669,0.291299686625669,0.28909201394775,0.28909201394775,0.28909201394775,0.28909201394775,0.28909201394775,0.28909201394775,0.28909201394775,0.17801574226137,0.768007399095418,3.08708496208992,1.74196844704097,3.17468305935711,1.50589027507762,3.97976494837754,3.99051398003932,1.12029466073687,1.31182034748965,2.41124567556275,3.13416851533555,0.450413450272736,45.4387607073591,25.0904740074599,11.7490554256594,22.3791982402255,35.6776071681227,16.7255837048883,15.3544997854352,38.7044779974698,41.9420621396395,30.8399147199512,10.6342418087342,6.7643610924175,11.0309568134135,2.84181004702921
2024-01-22 18:00:00,12.6846595852143,1.00672820351198,0.091806919324894,0.0274580609902524,0.000665204189186727,0.128716611065782,0.00120481803058145,0.0142013410462808,0.0726975510895104,0.161285516876197,0.0112206454140938,0.00868596497880682,0.00149575459582309,0.0662431049491947,0.0595832029622168,0.134175801575577,0.0170366486336493,0.0698707786646291,0.000565701112282091,0.167441155826809,0.10418630387184,0.149021323915602,0.00166145385960273,0.00818097321417409,0.0109686309585911,0.0101577181299892,0.0230012432172545,0.13335673154996,0.143274855957746,0.129387267214814,0,0,0,0,0,0,0,0.0559544152687473,0.00438581151518238,0.00438581151518238,0.00438581151518238,0,0,0,0,0,0,0,0,0.0115631284527484,0.0261910225037701,0.0262270974700164,0.0269342102569375,0.0226727017304474,0.0426448997075939,0.0427600802228042,0.0168671696161864,0.0197507826133159,0.03672513777907,0.0265904823235539,0,0.804168181818182,0.340975484818061,0.159667763499701,0.304129685534504,1.26275989995758,0.227297978146755,0.113654272727273,0,0.0420638665186657,0.113654272727273,0,0.149287706947231,0.831040260477215,0.830209841457614
2024-01-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 08:00:00,0,97.274319818952,16.7414226439468,0.660203851864319,0.0159942236319332,0,0.0289687427261464,0.341458199241448,1.74794583155147,0.425432875485302,0.269790111013965,0.208846048459234,0.0359640451653423,1.59275460355472,1.43262337846921,1.19415571248333,0.409630565493577,1.67997868544043,0.0136017635573448,0.441669988587147,2.50506396471745,0.0380420161395477,0.0399481317414932,0.196703985394815,0.263730654947222,0.244233000937376,0,0.0340431744977255,0.0365750634843561,1.15153807506898,22.9798989605605,32.5739628896929,26.8324178614295,19.4832473428361,7.48545167437105,21.7964305945047,10.0391413820248,6.50867975084984,0.445499852683066,0.445499852683066,0.445499852683066,0.523126549504,0.523126549504,0.523126549504,0.523126549504,0.523126549504,0.523126549504,0.523126549504,0.32212844531712,1.1745539005546,5.16618522046809,2.6640834925873,5.31277917593101,2.30303679168058,4.96050211356364,4.97390003906141,1.71332524281515,2.00623549693098,3.04355079860806,5.2449787619131,0.345186619677817,2.97755084211292,36.1845021660224,16.9440290913632,32.2744060935844,43.3179578475835,24.1209839087767,53.799721138862,84.3521088578916,62.4543623161547,19.5716044279764,16.9187347060539,15.699598063791,22.3528696511996,5.69682986393352
2024-01-23 09:00:00,0,204.66387082341,85.4130362808519,1.84970077803324,0.0448112015894518,0.0341594950806059,0.0811620620023436,0.956667391471899,4.89724008039444,2.2420902884287,0.755874078648614,0.585126392754829,0.100760881863543,4.46243901954189,4.01379751163238,3.16073470160789,1.14766669955053,4.70681573996187,0.0381082184897877,2.32766212759659,7.01846672278004,0.800561109155659,0.111923143366332,0.551107834041848,0.738897230407783,0.68427042735295,0.00610419158818654,0.716408968312972,0.769690367699394,3.04793279138132,55.564854351188,82.9578495269212,67.5563843131628,53.9710905719231,21.4320926043672,31.4935798125352,17.5522232001414,12.2527674927273,0.921900408700582,0.921900408700582,0.921900408700582,0.91462343336,0.91462343336,0.91462343336,0.91462343336,0.91462343336,0.91462343336,0.91462343336,0.5632025843808,2.43057705730036,8.92699851783137,5.51295280085302,9.18030806197156,4.76581652432836,9.33828078370909,9.36350274458182,3.54548993018858,4.15162724169535,5.45911777210475,9.06315117161303,0.721129680843473,2.54250489293812,58.2002829140492,27.2533054969726,51.9111624183459,83.3025223150315,38.7969435235765,74.1632613034976,115.814328732944,132.319607250448,51.1956118547348,19.3910134781545,28.4238847832093,23.1860855495774,6.68964922761986
2024-01-23 10:00:00,128.883525754169,241.271253696888,128.637343321121,3.01430906196444,0.0730252225834182,0.778227092540683,0.132263305442036,1.55900414902015,7.98063953275964,4.64861647285791,1.23178738530735,0.953533570954545,0.164201930874327,7.27207910317862,6.54096400665854,3.96228383022952,1.87026040841498,7.67032025204073,0.0621019084239273,4.82603602782482,11.4374325268254,1.15309243738366,0.182392173533818,0.898096253188727,1.20412157681353,1.11510065546785,0.139066671236683,1.03188345522652,1.10862760127991,3.82087582636181,83.7304491884369,121.724156594266,98.1580376216605,81.8121680371166,34.3680555646138,48.3498111166928,26.3389121874351,15.6192705540005,1.04898652392619,1.04898652392619,1.04898652392619,1.3724863238775,1.3724863238775,1.3724863238775,1.3724863238775,1.3724863238775,1.3724863238775,1.3724863238775,0.8451432758457,2.76563775697418,10.9316377722715,6.27292616486321,11.2418302938977,5.42279541514868,11.904015493361,11.936167301596,4.03424396212819,4.72393871160297,7.17481606144225,11.0983647510989,1.09661675538905,10.3748963928999,40.7023890797893,19.0596090417829,36.3040903012263,102.134272038356,27.1326566146395,74.418128173947,95.6233375973123,144.564305044453,77.0977874257447,16.517215397914,31.467987171719,29.5963403694876,17.1310057849328
2024-01-23 11:00:00,86.9006507673302,272.880606750282,200.656845488377,3.33007553490146,0.0806750409983818,0.214836854434705,0.146118658891164,1.72231893569615,8.81665811786086,6.22151045675421,1.36082430556705,1.05342177960795,0.181403041807473,8.03387184643278,7.22616817502095,4.30211148663997,2.06618110549642,8.47383108072327,0.0686074459061727,6.45896123870282,12.6355703601427,1.016177869239,0.201498818587182,0.992177079141773,1.33026034210987,1.23191395951485,0.0383906529232436,0.90936086027436,0.97699264787852,4.14857554024946,104.044483572727,140.36362324418,118.079214653999,103.740858039288,42.5236637056628,16.5285737221557,26.8267327387762,19.4346554081491,1.26990554405106,1.26990554405106,1.26990554405106,1.39790601587,1.39790601587,1.39790601587,1.39790601587,1.39790601587,1.39790601587,1.39790601587,0.8607960961236,3.34808754956473,12.8399862597871,7.59401911510474,13.2043294440876,6.56484883731123,14.811859381454,14.8518650469961,4.88386519436506,5.71881127430399,9.00639886991,13.0358189576751,1.48852076263918,2.61399493625731,43.7693508747684,20.4957678049404,39.0396363090311,96.8338216292732,29.1771268070466,90.8297414573838,112.03383033016,130.921364236947,93.6168254771798,20.1547704470905,23.3779138015937,32.3315193084895,20.3133884125264
2024-01-23 12:00:00,161.063963639176,289.785333317282,203.788059990544,3.40679456701385,0.0825336508095273,0,0.149484973548655,1.76199810824062,9.01977827840345,7.61133207370356,1.39217528319622,1.07769074843182,0.185582246045891,8.21895800009913,7.39264626912382,5.30394502307812,2.11378225235367,8.66905311457309,0.0701880397366909,7.90182692461382,12.9266714832429,1.24866419557691,0.206140993868727,1.01503507872709,1.36090718024749,1.26029507148338,0,1.11740904959282,1.20051398055084,5.11465513106801,109.598964483086,151.807111438225,129.240999336968,112.212348570976,46.2123044943099,9.26546837219211,21.4636982582887,20.8240474913841,1.36198120521781,1.36198120521781,1.36198120521781,1.1184452915025,1.1184452915025,1.1184452915025,1.1184452915025,1.1184452915025,1.1184452915025,1.1184452915025,0.6887110647807,3.59084369486582,12.8434069202905,8.14463040600879,13.207847168117,7.04083919737132,15.8707657387004,15.9136314269093,5.23797430029581,6.13345890824503,9.7986859466275,13.0392917893539,1.52456224413055,0,47.8489923030127,22.4061316044847,42.6784318233993,98.8998872651873,31.8966602910989,99.9204656034982,123.714331300978,135.975190936589,101.033608281497,22.4286237953759,23.4815607690874,27.6868349611716,17.1286391335845
2024-01-23 13:00:00,176.780368729509,290.013475518288,186.888634428683,3.41444281117119,0.0827189386219182,0.0875533029014331,0.149820566891036,1.7659537890049,9.04002765510089,6.07599294482085,1.39530071276535,1.0801101611108,0.185998877662827,8.23740953753912,7.4092427390673,5.22108536230409,2.11852768752548,8.68851511427073,0.0703456116871773,6.30788989105127,12.9556918241237,0.749967294756136,0.206603779816318,1.01731382960498,1.36396241301403,1.2631244303506,0.0156454928220618,0.671133396014427,0.721047520622354,5.03475260807947,107.2798110397,152.726979006574,127.725505995106,110.232724780133,45.1118362993078,14.0373351099571,27.3107283359499,20.6769866851482,1.36913482469636,1.36913482469636,1.36913482469636,1.423126394495,1.423126394495,1.423126394495,1.423126394495,1.423126394495,1.423126394495,1.423126394495,0.8763261841386,3.60970410887273,12.60475388169,8.18740896014364,12.9624221901805,7.07782023957273,15.7586853371319,15.8012483050041,5.26548604189636,6.16567405992909,9.9114533442275,12.7969988661412,1.59980736092036,19.83728399477,49.9910404914907,23.4091833157987,44.5890103575398,101.242450049975,33.3245729828097,97.311245963307,109.251636571928,140.329706297532,98.2532130144988,23.2628039759038,14.462191988524,22.3318212648641,11.3279385070161
2024-01-23 14:00:00,202.701015535413,266.032218869697,176.140053750195,3.12411437100254,0.0756853868096182,1.57169610011657,0.137081395700836,1.61579558243185,8.27135842461914,3.65987668012342,1.27665896009695,0.988268910392045,0.170183482000527,7.53698654195122,6.77923837049904,5.51792364792985,1.93839029088758,7.94973482711673,0.0643641579498273,3.79955989460509,11.8540755409933,0,0.189036359172818,0.930812120938227,1.24798534099413,1.15572156379715,0.280857023526796,0,0,5.32099717774737,97.7610484844679,142.38683788149,117.324878695765,99.9215077937073,40.3342316822167,40.5503795998944,26.1431129972849,19.2672561117282,1.26294744543287,1.26294744543287,1.26294744543287,1.36228348373,1.36228348373,1.36228348373,1.36228348373,1.36228348373,1.36228348373,1.36228348373,0.8388606181644,3.32974262347054,11.8694936476857,7.55240977324553,12.2062984560504,6.52887855130254,14.6842782750711,14.7239393540937,4.85710539650487,5.68747661873702,8.9094893875975,12.0505246018131,1.62391752085845,16.380155770272,47.3327822474768,22.1644071734528,42.2180034088942,105.439043784927,31.5525490363413,90.1286571796907,99.2745306479408,130.750246118493,91.9479746971298,21.9704369856855,31.467987171719,29.0881094606948,5.11284486371319
2024-01-23 15:00:00,210.694049108965,227.309973080397,158.063235671167,2.43480783541414,0.0589861160464727,1.26802587562209,0.106835671395345,1.25928544135538,6.44636076345654,5.02606793655885,0.994976134051782,0.770216644068182,0.132634092810109,5.87402114918887,5.28346300501618,3.98514095224422,1.51070265293433,6.19570039630691,0.0501628101553091,5.21789334133127,9.23858494960913,0.887592033126825,0.147327259451273,0.725437156332909,0.972629080080509,0.900722440000618,0.226592133909199,0.794291510620413,0.853365259105541,3.84291721176179,81.5147912579014,119.875724506113,90.5294670671021,81.9857746588512,33.5964108299204,3.66129456849438,22.0153250283124,16.2283490029464,1.04198932113593,1.04198932113593,1.04198932113593,1.14718984224,1.14718984224,1.14718984224,1.14718984224,1.14718984224,1.14718984224,1.14718984224,0.7064112511872,2.74718973329745,10.0264021086145,6.23108298054887,10.3109079637937,5.38662297790145,12.3682163833999,12.4016219616763,4.00733377551993,4.69242795681258,7.1845326386275,10.1793226285679,1.11133592468375,14.3813927926353,41.5734806518525,19.4675129800645,37.081051747662,77.5759099814554,27.713335759993,69.4615577548445,90.9028011653995,110.110846799745,78.8247339066521,17.6711534190325,8.96522095685668,27.3990756217145,0
2024-01-23 16:00:00,146.353309802277,162.62363449095,128.866308677246,2.08710618952036,0.0505626300793545,0.757184736356946,0.0915790510395091,1.07945374612229,5.52579109266866,1.09065363373838,0.852889011444836,0.660226200082386,0.113693340402082,5.03518418149015,4.52896042943589,3.43562254258541,1.29496743504925,5.31092616734018,0.0429993324467318,1.13227962793487,7.91927295053209,1.06800327174729,0.126288255940955,0.621841427100932,0.833733218538882,0.772095174092214,0.135306470059549,0.955738560513294,1.02681959132678,3.31301029505195,57.602344507674,80.1619281167683,63.6646474350478,60.8181178758338,19.6220528982724,12.2965240740088,14.3784941902245,11.4164609187023,0.785475728381854,0.785475728381854,0.785475728381854,0.74924455853,0.74924455853,0.74924455853,0.74924455853,0.74924455853,0.74924455853,0.74924455853,0.4613663463084,2.07089536619491,7.14924655185437,4.69713493552775,7.35211119682756,4.06056139085291,8.70090105589309,8.72440150432382,3.02082118534985,3.53726107599516,5.30882958584875,7.25828531652203,0.855981396896955,76.2489536228368,31.3488417070755,14.6796460934595,27.9612869392385,63.4051422631451,20.8974798908578,51.9082251042462,64.5277271081423,87.5995074507295,67.1623179338239,13.1504845593263,0.680671614490357,19.121189707671,15.2468841090854
2024-01-23 17:00:00,83.6711326020929,77.8827623059218,61.0239801444187,1.17695512519814,0.0285131379103764,1.12588919279715,0.0516430040900327,0.608722558196681,3.11608876440792,2.12842170994504,0.480958802329011,0.372312924890341,0.0641136327221945,2.83942707777766,2.55395878561844,1.63325375168219,0.730254439040384,2.99492273253065,0.0242480641173845,2.20965526293122,4.46581440550169,0.597708370533625,0.0712161225089364,0.350667090329105,0.470156520801074,0.435397765984019,0.201192767155522,0.534879389204458,0.574659910694688,1.57496535975205,25.4063544334547,31.1378859525918,27.3523810121426,36.9712634082105,7.75395855425577,8.16351784340326,7.91145827362327,5.3839626234355,0.357491807495325,0.357491807495325,0.357491807495325,0.4122557608,0.4122557608,0.4122557608,0.4122557608,0.4122557608,0.4122557608,0.4122557608,0.253856944224,0.942521965789891,3.23845662558446,2.13779649386559,3.33034999488502,1.84807420345399,4.10331418893552,4.11439691736476,1.37485957445893,1.6099057042099,2.80826380197675,3.28784886675594,0.413681952471391,44.3864182928461,23.3406216533145,10.9296563067164,20.8184348719088,29.3062066145374,15.5591130351132,16.6797467544864,14.7461566151314,56.8270907295596,32.0832362867813,2.76475504889823,12.0536588568157,11.2271917941133,3.03784893944293
2024-01-23 18:00:00,16.9770016644926,1.2917070888068,0.116092485727454,0.116497181439411,0.00282228279518545,0.186232523738743,0.00511171946045091,0.0602524775926036,0.308436193017491,0.243931368720449,0.0476061862174836,0.0368522175863636,0.00634608520245818,0.281051710793265,0.252795534567964,0.229837525454426,0.0722819265241745,0.296442956489018,0.00240011795229818,0.253241277406945,0.442034517658335,0.225130927532362,0.00704910269534545,0.0347096730982182,0.0465369565381382,0.0430964711025964,0.0332791512922043,0.20146596391487,0.216449568198044,0.22163496675824,0,0,0,0,8.54581992727273e-18,0,0.0371435102353687,0.0784258804651164,0.00608820675834705,0.00608820675834705,0.00608820675834705,0.0019354998208,0.0019354998208,0.0019354998208,0.0019354998208,0.0019354998208,0.0019354998208,0.0019354998208,0.001191833121024,0.0160514688216669,0.0398896936994938,0.0364073995236753,0.0410215903954244,0.0314733306316189,0.0597712225362606,0.0599326599004867,0.0234143249649391,0.0274172402924236,0.024673955101575,0.0404980826943922,0.000548749866900182,0.884952939603937,0.342292663041048,0.160284555352368,0.305304529523547,1.06325002753373,0.228176023520321,0.162641227272727,0,0.181095530182482,0.162641227272727,0,0,0.917983242949748,0.917065945941559
2024-01-23 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
