,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
248,95.57374763,129.3699804,80.60561328,445.5829472,143.6959858,22.43539557,86.19631109,22.45783662,352.454885,78.70072354,353.9424007,199.5326249,196.6437139,121.6527695
249,91.5360692,123.4841237,76.82130191,430.2009167,136.2734819,21.4665202,89.04252787,21.48799213,331.5920635,74.44350411,332.6365061,189.2773831,185.8144071,115.466464
250,86.7696135,116.8730315,72.52056335,410.8120899,128.422751,20.33914157,88.72230991,20.35948584,304.7298873,69.70537318,309.4471862,177.8281331,173.7804391,108.4974357
251,81.30698572,109.5195232,67.70093577,387.5660725,120.0201593,19.06073233,85.56901084,19.07979786,273.6132268,64.46444972,284.1232093,165.1307519,160.5002642,100.7534539
252,75.20846788,101.4010692,62.36582599,360.7415817,110.864879,17.64225689,80.21790049,17.6599036,240.6266545,58.69744268,256.3337264,151.1243967,145.9240602,92.24860225
253,68.53434201,92.49514011,56.51864081,330.617335,100.7560824,16.0946797,73.30424871,16.11077844,208.1547433,52.381061,225.7478881,135.7482247,130.002005,82.99696461
254,61.3340739,82.78731397,50.17281786,297.4275641,89.54285829,14.42648496,65.38155994,14.44091508,178.0184978,45.52626814,192.3533109,119.0025143,112.7684358,73.02666928
255,53.61386441,72.29559843,43.38191805,261.2285588,77.27396066,12.63623592,56.67627701,12.64887534,149.7846508,38.28104561,157.411473,101.1320277,94.59432602,62.42202277
256,45.36909817,61.04610861,36.20953307,222.0321231,64.0480599,10.72001559,47.33307737,10.7307383,122.4563669,30.82762944,122.5023184,82.44264823,75.93480853,51.28137616
257,36.59515981,49.06495961,28.71925466,179.8500612,49.96382639,8.673906979,37.49663845,8.68258307,95.03681073,23.34825568,89.20579094,63.24025918,57.24501602,39.70308051
258,27.42369639,36.55991053,21.06982666,135.3682907,35.34145859,6.526627667,27.42870377,6.533155937,67.12534858,16.08074114,59.04332151,44.04483732,39.11947999,27.94310494
259,18.53140474,24.46529645,13.80060152,91.9691832,21.38726721,4.437433456,17.85928113,4.441872006,40.70615313,9.485225789,33.30228916,26.23273332,22.71032697,16.88789076
260,10.73124409,13.89709643,7.546083824,53.70922387,9.529091067,2.598214712,9.635444409,2.60081358,18.35959864,4.077430412,13.21155997,11.3943913,9.309082264,7.581497323
261,4.83617371,5.97128953,2.940778153,24.64489784,1.194768943,1.200861798,3.604267476,1.202062962,2.66605937,0.373075773,0,1.120255399,0.207271176,1.067983994
262,1.400309409,1.444298971,0.405098979,7.559664775,0,0.376828896,0.32614241,0.37720582,0,0,0,0,0,0
263,0,0,0,0.144882521,0,0.015825454,0,0.015841283,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,0,0,0.192773447,0,0,0,0,0,2.60806805,1.564311951,11.49456701,2.26051597,4.649896318,1.356452597
315,0,0.747583148,1.019282115,0,0,0,0,0,8.687604983,4.226917975,29.18506064,6.788528834,10.99674411,4.065652859
316,0,3.399852426,3.054693462,0,0,0,0,0,20.34620669,8.157865289,52.23671281,14.58637656,17.8027024,8.7202889
317,2.465354697,8.892889825,6.874174949,2.031700077,2.181124693,0.142575475,0.492334977,0.142718086,39.69146907,13.52720111,79.81475543,26.65639712,23.82993017,15.91304883
318,7.899154128,17.84331876,12.82147956,16.80087621,10.98995894,1.220402687,3.069945231,1.221623397,67.87212982,20.36924631,110.9865529,43.49486098,28.55372112,25.93872086
319,15.3700538,29.36890735,20.31470237,37.94622662,23.39422328,2.737065734,6.725646413,2.73980349,102.2014939,28.17541636,144.4279994,63.57376864,34.30190763,37.90049359
320,24.01683512,42.21270989,28.540524,63.06559217,37.93690421,4.486594367,11.03093436,4.491082092,139.034008,36.30140039,178.7171216,84.85905308,44.11545677,50.60365572
321,32.97827947,55.11778066,36.68562503,89.75681377,53.16098824,6.263018335,15.55730489,6.269282931,174.724119,44.10288753,212.4319463,105.3166473,61.0353356,62.85349595
322,41.54956351,67.05732522,44.088554,115.7992305,67.82007604,7.917461492,19.91760136,7.925380946,206.3734646,51.06778603,244.3784882,123.3365056,86.7587179,73.70065806
323,49.6514449,77.9251541,50.69533108,139.6981739,81.51022493,9.529424104,23.89005719,9.538955926,234.0724469,57.21288062,274.2747143,139.0046678,117.6076043,83.17720615
324,57.36107659,87.8452291,56.60384437,160.140474,94.03810639,11.23550054,27.2942533,11.24673887,258.6586591,62.68717512,302.0665799,152.8311947,148.5602021,91.56055942
325,64.75561151,96.94151202,61.91198198,175.8129606,105.2103919,13.17228518,29.94977063,13.18546078,280.9696943,67.6396734,327.70004,165.3261476,174.5947188,99.12813706
326,71.86974539,105.3065926,66.70532649,185.9376465,114.9169549,15.39508484,31.75136081,15.4104838,301.6744429,72.1889421,351.0750526,176.8959329,191.9905244,106.1018033
327,78.5683452,112.9075727,71.02023842,191.8772769,123.3804769,17.63405619,32.89445826,17.65169469,320.7669842,76.33179918,371.9075868,187.5323396,202.2316402,112.4812026
328,84.67382072,119.6801821,74.8807728,195.5297797,130.9068413,19.53806833,33.64966814,19.55761132,338.0726951,80.03462539,389.8676148,197.1235021,208.1032505,118.2104244
329,90.00858172,125.5601505,78.31098464,198.793083,137.8019314,20.75599039,34.28759557,20.77675161,353.4169521,83.26380149,404.6251086,205.5575548,212.3905392,123.2335583
330,94.44517738,130.5096316,81.32955198,203.3450125,144.2741064,21.07852481,35.02554555,21.09960864,366.6564605,85.99291692,415.99117,212.7476711,217.2861665,127.5113987
331,98.05671449,134.5964746,83.9336449,209.9829837,150.1416283,20.86370735,35.86762251,20.88457631,377.7732398,88.22439574,424.3414204,218.70718,222.6126963,131.07156
332,100.9664393,137.9149527,86.11505653,219.2843098,155.1252347,20.61140711,36.76463075,20.63202371,386.7806378,89.96787072,430.1926109,223.4744493,227.6001685,133.9583615
333,103.2975979,140.559339,87.86557998,231.826304,158.9456633,20.8214932,37.66737457,20.84231993,393.6920024,91.23297459,434.0614929,227.087847,231.4786231,136.2161227
334,105.1490232,142.6029635,89.17636334,247.6797333,161.4121831,21.81998799,38.52754168,21.84181347,398.5393284,92.03411831,436.3423892,229.5838876,233.6539315,137.876866
335,106.5218943,144.0353833,90.03597461,264.8891805,162.688189,23.23752702,39.30035348,23.2607704,401.4291971,92.40482572,436.9399096,230.9916718,234.2352915,138.9234266
336,107.3929771,144.8252125,90.43233681,280.9926824,163.0256072,24.53089912,39.94191478,24.55543619,402.486837,92.38339885,435.6362358,231.3384469,233.5077327,139.3263427
337,107.7390372,144.9410652,90.35337291,293.5282758,162.6763639,25.15689309,40.4083304,25.18205632,401.8374761,92.00813975,432.2135494,230.6514604,231.7562844,139.0561525
338,107.5275236,144.3515168,89.79572852,300.7800083,161.7912324,24.72927198,40.70008173,24.75400748,399.5605563,91.30074665,426.5091497,228.9511378,229.1943509,138.0940547
339,106.6886172,143.0249886,88.79093965,304.0159704,160.1163741,23.48969564,40.99515652,23.51319125,395.5523737,90.21650249,418.5808076,226.2306175,225.7488355,136.4638896
340,105.1431824,140.9298632,87.37926491,305.2502637,157.2967973,21.83679814,41.51591908,21.85864043,389.6634378,88.6940864,408.5414115,222.4762162,221.2750165,134.2001577
341,102.8120832,138.0345234,85.60096293,306.4969894,152.9775102,20.16921355,42.48473375,20.18938784,381.7442584,86.67217752,396.5038501,217.6742505,215.628172,131.3373598
342,99.64848789,134.3298402,83.48164801,309.1027591,146.9641003,18.80683808,43.9869778,18.82564965,371.6560996,84.10393477,382.5287875,211.79811,208.7014846,127.891255
343,95.73478105,129.8966378,80.98835723,311.7442244,139.7044713,17.75461647,45.56008037,17.77237555,359.303244,81.00043629,366.46799,204.7694759,200.5397538,123.8026361
344,91.18565134,124.838229,78.07348337,312.430547,131.8071057,16.93875559,46.60448353,16.95569861,344.6007288,77.38724001,348.1209996,196.4971023,191.2256836,118.9935545
345,86.11578743,119.2579263,74.6894192,309.1708886,123.8804864,16.28546234,46.52062937,16.3017519,327.4635912,73.28990388,327.287358,186.8897431,180.8419778,113.3860616
346,80.63390003,113.2146147,70.7941836,300.4778536,116.3460366,15.71578353,44.88944256,15.73150327,307.8576092,68.72464714,303.8366409,175.8765188,169.4381574,106.9174776
347,74.82478809,106.5894684,66.36829991,286.8778173,108.8769419,15.13012575,42.01377812,15.14525969,285.951524,63.67033432,277.9185586,163.4680152,156.9310116,99.58619798
348,68.76727263,99.21923394,61.39791756,269.4005978,100.9593288,14.42373554,38.37697368,14.43816291,261.9648173,58.09649125,249.7528551,149.6951843,143.2041467,91.40588733
349,62.54017464,90.94065793,55.86918598,249.0760132,92.07932348,13.49185945,34.46236683,13.50535471,236.1169712,51.97264377,219.5592743,134.5889782,128.1411688,82.39021007
350,56.1781576,81.636379,49.78204464,226.6716399,81.85328598,12.25874327,30.63955615,12.2710051,208.5907465,45.30140051,187.6764725,118.213018,111.7124948,72.57205755
351,49.53925482,71.37260416,43.19159307,201.9060878,70.41851113,10.76462983,26.82318399,10.77539718,179.4220205,38.21770121,154.9187547,100.7616011,94.23578312,62.06122872
352,42.43734208,60.26143253,36.16672081,174.2357254,58.04252745,9.078761266,22.81415367,9.087842315,148.6099492,30.88956842,122.2193381,82.46169379,76.11550285,50.98674943
353,34.68629518,48.41496323,28.77631741,143.116921,44.9928635,7.270379665,18.4133685,7.277651876,116.1536889,23.48502467,90.51143998,63.54026255,57.75612299,39.47764553
354,26.27563883,36.10434235,21.18490654,108.7240699,31.69057479,5.421071847,13.55160947,5.426494284,82.58697699,16.23371116,60.849707,44.46081041,39.72411515,27.81158127
355,17.89749355,24.23690391,13.93954829,74.10367513,19.17082484,3.661803461,8.679168223,3.665466186,50.58187595,9.611743757,34.77450353,26.63298709,23.23396138,16.8607745
356,10.41962879,13.87902893,7.682936894,43.02026682,8.622304156,2.135884863,4.376214096,2.138021285,23.34502951,4.156856983,13.94762338,11.70297897,9.662146324,7.646081483
357,4.709814017,6.097098425,3.057766558,19.23837498,1.233703243,0.98662641,1.222916412,0.987613285,4.083081397,0.406785364,0.030860366,1.316972433,0.38515465,1.18835846
358,1.371655491,1.612861498,0.492272436,5.39102069,0,0.310113441,0,0.310423633,0,0,0,0,0,0
359,0,0,0,0,0,0.01353122,0,0.013544754,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,0,0.028272835,0.25270207,0,0,0,0,0,2.904973372,1.589003969,12.65123871,1.201924436,3.879956228,1.322529866
411,0,0.891273065,1.135179806,0,0,0,0,0,9.283309769,4.276624185,31.81299899,4.196990091,9.929687946,3.977330214
412,0,3.49822136,3.177923926,0,0,0,0,0,21.04518286,8.216672406,56.22302836,10.17145208,17.95455772,8.557115443
413,2.246209383,8.758338389,6.91142515,1.32808891,1.024005948,0,0.409726907,0,40.1007663,13.56296039,84.61907435,20.3115655,27.75992812,15.65459995
414,7.039306933,17.23453889,12.65493403,9.953330914,4.168769538,0,2.74701928,0,67.50354148,20.34258283,115.7666641,35.33243698,39.24323317,25.5710055
415,13.2877446,28.10451391,19.88274049,23.10222391,9.102467281,0,5.98626729,0,100.8802207,28.07576614,148.5424429,54.06457916,52.67019275,37.44158332
416,19.86726998,40.19964854,27.85789428,40.29160211,15.91917198,0.059595345,9.647006269,0.059654955,137.0008238,36.15601967,181.8508357,74.86735617,68.39859817,50.11009199
417,25.65363068,52.35132789,35.84344515,61.03829975,24.71295642,0.715796373,13.24877155,0.716512349,172.6353709,43.97685279,214.5962675,96.10013216,86.78624076,62.42029012
418,29.87229839,63.60837893,43.23491118,84.70164683,35.30530886,1.9006437,16.4309936,1.902544822,205.1542858,51.05310805,245.7973971,116.3530697,107.7991351,73.44831183
419,33.14764119,73.889396,49.95768378,110.0109565,46.42737936,3.378083,19.31268343,3.381461933,234.3296081,57.38496082,274.929819,135.1395251,129.8361885,83.19979344
420,36.45375128,83.33041533,56.06962269,135.5380378,56.53773343,4.829709641,22.13274717,4.834540566,260.5337811,63.09391968,301.5833614,152.2036532,150.9045316,91.9127468
421,40.76472082,92.06747312,61.62858765,159.8546997,64.09493658,5.937118993,25.13009098,5.943057607,284.1392483,68.30149321,325.3478526,167.2896087,169.0112951,99.82518377
422,46.75459873,100.2068788,66.68501724,181.8681514,68.31399283,6.504174512,28.45387692,6.510680325,305.4782746,73.10169625,345.9398206,180.2383191,182.6957184,107.1283062
423,53.89726082,107.7360345,71.25966546,201.8272034,71.43566025,6.823812001,31.89429079,6.830637532,324.722411,77.4785687,363.5825922,191.2778025,192.6254762,113.8260756
424,61.36653964,114.6126155,75.36586515,220.3160663,76.45713541,7.311235348,35.15177434,7.318548425,342.0030301,81.38865671,378.6261935,200.7328502,200.0003521,119.8756437
425,68.33626773,120.7942974,79.01694916,237.9189509,86.37561488,8.38164844,37.92676928,8.3900322,357.4515044,84.78850644,391.420651,208.9282529,206.0201298,125.2341621
426,74.17274785,126.2463718,82.22163369,254.9131251,102.8401988,10.28272351,39.99729144,10.29300883,371.1532364,87.646859,402.2504921,216.1250226,211.6361844,129.8666782
427,79.01216369,130.964596,84.97016836,270.3480855,122.1076017,12.59200619,41.45165296,12.60460137,383.0097488,89.9812353,411.1382483,222.3290545,216.8062573,133.7698225
428,83.18316913,134.9523438,87.24818612,282.9663859,139.0864417,14.71951045,42.45574006,14.73423367,392.8765943,91.82135116,418.0409524,227.4824647,221.2396817,136.9481214
429,87.01441809,138.2129889,89.04131996,291.5105802,148.6853369,16.07525026,43.17543895,16.09132956,400.6093255,93.19692244,422.9156371,231.5273695,224.6457905,139.4061013
430,90.68002859,140.7401773,90.34376119,294.9638545,147.5061888,16.23412333,43.7641174,16.25036154,406.1065903,94.13017932,425.7288839,234.4167593,226.7921543,141.1481601
431,93.73597521,142.4886445,91.18393458,293.2719248,138.9240333,15.43056234,44.32506933,15.44599679,409.4394167,94.61340936,426.4854694,236.1471219,227.6792935,142.1781822
432,95.58369666,143.4033983,91.59882326,286.6211393,128.0071896,14.0638837,44.94907021,14.07795112,410.721928,94.63141444,425.1997192,236.7258199,227.3659661,142.4999233
433,95.62463163,143.4294465,91.62541036,275.1978465,119.823977,12.53340383,45.72689549,12.54594039,410.0682475,94.16899645,421.8859588,236.1602153,225.9109299,142.1171393
434,93.38160791,142.5089893,91.29380729,259.4690892,118.0539002,11.16120449,46.67655669,11.17236851,407.5489241,93.2204708,416.5710228,234.4527315,223.3735283,141.0328856
435,88.86300954,140.5729964,90.60663868,241.0246884,120.8212055,9.9604288,47.5250095,9.970391737,403.0602102,91.81820693,409.3317826,231.5860355,219.8154458,139.2474157
436,82.19860967,137.54963,89.55965743,221.7351597,124.8613246,8.866985218,47.92644568,8.875854436,396.4547838,90.00408782,400.2576184,227.5378552,215.2989526,136.7602826
437,73.51818142,133.3670521,88.14861645,203.4710186,126.9096892,7.816782204,47.53505697,7.824600955,387.5853231,87.81999644,389.4379106,222.2859186,209.8863186,133.5710395
438,63.20755595,128.009371,86.32516456,187.616576,124.5215753,6.773553338,46.12620502,6.780328597,376.326039,85.28708358,376.906783,215.8116788,203.6069804,129.6781786
439,52.67679654,121.6844792,83.8645342,173.611324,118.5316355,5.81233267,43.95993102,5.818146466,362.6372737,82.3435714,362.4773328,208.1114893,196.3590414,125.0759492
440,43.59202451,114.6562154,80.49785369,160.4085501,110.5943667,5.035979372,41.41744606,5.041016619,346.5009022,78.90694988,345.9074004,199.1854288,188.0077714,119.7575397
441,37.61936119,107.1884182,75.95625138,146.9615417,102.3642658,4.547352612,38.87996124,4.551901109,327.8987994,74.89470901,326.9548264,189.0335758,178.4184403,113.7161387
442,35.76610607,99.49001882,70.10259069,132.553704,95.13567712,4.39775728,36.61211087,4.402156144,306.8588781,70.24524834,305.4092577,177.6513461,167.482833,106.9445406
443,36.40427138,91.55031903,63.32667539,117.7889133,88.76233525,4.432281135,34.41222218,4.436714532,283.5932016,64.98060577,281.187567,165.015504,155.1987939,99.43396336
444,37.24704751,83.30371319,56.15004436,103.6011635,82.73782229,4.444457657,31.96204563,4.448903234,258.3598711,59.14372874,254.2384336,151.0981508,141.5906825,91.17523113
445,36.00762488,74.68459567,49.09423646,90.92444879,76.55572036,4.227820325,28.94333167,4.23204921,231.4169877,52.77756473,224.5105366,135.8713878,126.6828582,82.15916787
446,31.08644838,65.65360859,42.55154706,80.33679874,69.75139521,3.640979801,25.14947244,3.644621698,203.0115724,45.94077303,192.182379,119.3522749,110.5490612,72.39584665
447,23.63298095,56.2763851,36.39729753,70.99238564,62.02734724,2.802855484,20.82042673,2.805659046,173.3463256,38.75486032,158.351759,101.7377062,93.46055415,61.97233685
448,15.48394002,46.64480611,30.37756574,61.68941742,53.12786052,1.897443957,16.30779503,1.899341879,142.6128675,31.35704513,124.3462984,83.26953444,75.73798066,50.9949569
449,8.47604303,36.85075251,24.23842955,51.226102,42.79721912,1.108741802,11.96317779,1.109850824,111.0028183,23.88454598,91.49361918,64.1896122,57.70198418,39.57002523
450,4.010957245,27.08734261,17.86660429,38.89139232,31.07912278,0.57813395,8.09633289,0.57871223,79.1198252,16.54417182,61.15131471,44.97323976,39.85592814,27.95717591
451,1.750149294,17.95264433,11.71135511,25.9372214,19.21493396,0.276558721,4.849647774,0.27683535,49.21564303,9.821093299,34.79686476,27.02950771,23.43405572,17.02930548
452,0.920035641,10.14596297,6.362584613,14.10626729,8.745430805,0.132342782,2.323667288,0.132475158,23.95405356,4.2700715,13.93772067,12.00095423,9.853330087,7.812626115
453,0.747032749,4.366603839,2.410195392,5.141208021,1.211391468,0.073812802,0.618936275,0.073886633,5.998838552,0.4458675,0.081333741,1.530117507,0.530714362,1.333349983
454,0.595768676,1.071552007,0.250925939,0.272323514,0,0.040809732,0,0.040850551,0,0,0,0,0,0
455,0.383717847,0,0,0,0,0.01923166,0,0.019250896,0,0,0,0,0,0
456,0.166566282,0,0,0,0,0.006490958,0,0.006497451,0,0,0,0,0,0
457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,0,0,0,0,0.129292547,0,0,0,2.335117053,0.956816265,9.727326763,1.806504056,1.864336047,1.024314548
507,0,0.069784287,0.013751436,0,0.267839395,0,0,0,6.548937973,2.512738316,24.78661991,5.150999495,4.539520806,2.756959
508,0,0.67435196,1.138385488,0,0.339043425,0,0,0,13.1613272,4.690967629,44.57001801,10.52971937,7.674336616,5.297231904
509,1.254988818,2.015882473,3.737089861,1.210172755,0.266307516,0,0.148669812,0,22.69214919,7.51470568,68.46965963,18.43889673,10.91756581,8.744431808
510,4.308019263,4.25195385,8.069338527,7.592782749,0.122075549,0,0.484299033,0,35.62145988,10.94158249,95.70805623,29.27514874,14.26056027,13.13918955
511,8.121268342,7.098918762,13.24580703,17.08237866,0.574955404,0,1.054541149,0,52.27008126,14.66694224,124.8292108,43.03662897,19.06495003,18.28746511
512,11.75572468,10.16282354,18.08997133,29.1024485,2.44259596,0,1.926404912,0,72.91902682,18.32055768,154.2074993,59.62187512,27.03493467,23.93655077
